time,priceUsd
2019-05-01 20:00:00,5381.9431676243467167
2019-05-02 20:00:00,5635.6485024667460864
2019-05-03 20:00:00,5708.2933732399418661
2019-05-04 20:00:00,5738.5910929840923639
2019-05-05 20:00:00,5672.0462685730603931
2019-05-06 20:00:00,5869.5386271841425516
2019-05-07 20:00:00,5859.7401787268212824
2019-05-08 20:00:00,6059.3280385642271786
2019-05-09 20:00:00,6303.6226411814543337
2019-05-10 20:00:00,6812.9388489854981748
2019-05-11 20:00:00,7156.6114367594669417
2019-05-12 20:00:00,7396.3179799093002366
2019-05-13 20:00:00,7987.7503491780869311
2019-05-14 20:00:00,8041.5821562958182182
2019-05-15 20:00:00,7995.4223108422200760
2019-05-16 20:00:00,7279.1828237232698779
2019-05-17 20:00:00,7340.7367281480567565
